,Article Type,URL,Has Tweet Source?,Location Tweet Source
224,in-the-green,https://www.abc.net.au/news/2014-04-22/indigenous-advisory-council-promise-check/5352614,False,
225,in-the-green,https://www.abc.net.au/news/2014-04-22/asylum-seeker-assistance-promise-check/5362096,False,
226,in-the-green,https://www.abc.net.au/news/2014-04-22/abolish-the-carbon-tax-promise-check/5344596,False,
227,in-the-green,https://www.abc.net.au/news/2014-04-17/james-packer-correct-on-chinese-visas/5390958,False,
228,in-the-green,https://www.abc.net.au/news/2014-04-09/competitiveness-regulation-productivity-where-australia-ranks/5359694,False,
229,in-the-green,https://www.abc.net.au/news/2014-04-08/whaling-around-the-world-how-japans-catch-compares/5361954,False,
230,in-the-green,https://www.abc.net.au/news/2014-03-31/children-in-detention-is-australia-breaching-international-law/5344022,False,
231,in-the-green,https://www.abc.net.au/news/2014-03-25/hillary-clinton-putin-hitler-comparison-checks-out/5325608,False,
232,in-the-green,https://www.abc.net.au/news/2014-03-19/did-the-northern-territorys-banned-drinker-register-work/5315286,False,
233,in-the-green,https://www.abc.net.au/news/2014-03-13/joe-hockey-correct-on-australia-debt-and-spending/5310736,False,
234,in-the-green,https://www.abc.net.au/news/2014-03-12/tony-abbott-drought-severity-claim-checks-out/5295232,False,
235,in-the-green,https://www.abc.net.au/news/2014-02-27/sa-leaders-being-selective-on-the-economy/5279322,False,
236,in-the-green,https://www.abc.net.au/news/2014-02-14/malcolm-turnbull-correct-on-farmers-subsidies/5252596,False,
237,in-the-green,https://www.abc.net.au/news/2014-02-06/ged-kearney-wages-productivity-claim-overstated/5227450,False,
238,in-the-green,https://www.abc.net.au/news/2013-12-20/susaan-ley-in-the-ballpark-on-child-care-fund/5161572,False,
239,in-the-green,https://www.abc.net.au/news/2013-12-15/auction-clearance-rates-base-on-incomplete-data/5143856,False,
240,in-the-green,https://www.abc.net.au/news/2013-12-08/bill-shorten-correct-on-coalition-school-funding-promise/5135064,False,
241,in-the-green,https://www.abc.net.au/news/2013-11-25/clive-palmer-is-a-billionaire/5002500,False,
242,in-the-green,https://www.abc.net.au/news/2013-11-08/rupert-murdoch-diversity-australia/5076168,False,
243,in-the-green,https://www.abc.net.au/news/2013-11-05/matthias-cormann-medibank-private-sale-impact/5058346,False,
244,in-the-green,https://www.abc.net.au/news/2013-11-01/barnaby-joyce-bird-flu-free-range-chicken-farms/5043614,False,
245,in-the-green,https://www.abc.net.au/news/2013-10-30/are-train-drivers-in-the-pilbara-the-highest-paid-in-the-world/5029012,False,
246,in-the-green,https://www.abc.net.au/news/2013-10-23/nsw-hazard-reduction-barry-ofarrell/5037662,False,
247,in-the-green,https://www.abc.net.au/news/2013-10-21/delay-implementation-of-marriage-laws/5024250,False,
248,in-the-green,https://www.abc.net.au/news/2013-10-17/peta-claims-vegetarians-weigh-less/5023984,False,
249,in-the-green,https://www.abc.net.au/news/2013-10-14/macfarlane-lng-exports/5014018,False,
250,in-the-green,https://www.abc.net.au/news/2013-10-08/food-waste-value-australia/4993930,False,
251,in-the-green,https://www.abc.net.au/news/2013-10-07/milne-ferguson-lobbying-code/4997304,False,
252,in-the-green,https://www.abc.net.au/news/2013-09-30/gas-shortages-nsw-macfarlane/4980952,False,
253,in-the-green,https://www.abc.net.au/news/2013-09-27/kennett-correct-on-afl-investment/4983476,False,
254,in-the-green,https://www.abc.net.au/news/2013-09-26/government-turn-back-boat-policy/4979898,False,
255,in-the-green,https://www.abc.net.au/news/2013-09-19/ita-buttrose-correct-glass-ceiling-australia/4963228,False,
256,in-the-green,https://www.abc.net.au/news/2013-09-10/murdoch-public-sector-pay-sick-leave/4948644,True,"[""Rupert Murdoch's public sector pay, sick leave tweet checks out"", ""Rupert Murdoch's public sector pay, sick leave tweet checks out"", ""Mr Murdoch's tweet that public sector employees receive higher pay is correct.""]"
257,in-the-green,https://www.abc.net.au/news/2013-09-06/kevin-rudd-slavery-bible/4934162,False,
258,in-the-green,https://www.abc.net.au/news/2013-09-06/morrison-correct-illegal-entry-people/4935372,False,
259,in-the-green,https://www.abc.net.au/news/2013-08-27/chris-bowen-correct-parental-leave-scheme/4915222,False,
260,in-the-green,https://www.abc.net.au/news/2013-08-21/rudd-tax-to-gdp-ratio/4892178,False,
261,in-the-green,https://www.abc.net.au/news/2013-08-15/tony-abbott-pacific-solution-outcome/4889778,False,
262,in-the-green,https://www.abc.net.au/news/2013-08-14/kevin-rudd-tony-abbott-correct-on-jobs/4874588,False,
263,in-the-green,https://www.abc.net.au/news/2013-08-14/kevin-rudd-debt-ad-check/4866236,False,
264,in-between,https://www.abc.net.au/news/2021-03-11/fact-check-pfizer-vaccine-deals-made-around-the-world/13233572,False,
265,in-between,https://www.abc.net.au/news/2020-12-10/fact-check-anao-funding-has-the-coalition-gutted/12962116,True,"['he tweeted.', ""The day before Mr Albanese's tweet, two of his federal Labor colleagues made a similar but more detailed claim in a "", 'Mr Albanese\'s tweet referred to action by the Liberals in ""just seven years"".']"
266,in-between,https://www.abc.net.au/news/2020-12-01/fact-check-have-emissions-fallen-just-1-per-cent-under-coalition/12927804,False,
267,in-between,https://www.abc.net.au/news/2020-11-03/fact-check-is-gas-just-as-dirty-as-coal-adam-bandt/12838066,True,"['September 23 tweet', ""Mr Bandt's claim was tweeted in response to a September 23 "", 'In his tweet, Mr Bandt refers to a ""climate emergency"", stating that ""toxic"" methane is up to 86 times more potent for the climate than carbon dioxide.', 'The figure referred to by Mr Bandt in his tweet — that methane is up to 86 times more potent than carbon dioxide for the climate — is consistent with analyses over a 20-year timeframe, as ']"
268,in-between,https://www.abc.net.au/news/2020-10-29/fact-check-queensland-health-workers-cuts/12819864,False,
269,in-between,https://www.abc.net.au/news/2020-10-15/fact-check-indigenous-employment-in-mining-matt-canavan/12764416,True,"['""This is the problem with a witch hunt,"" he tweeted. ""It always ends in an over-reaction. Mining employs Indigenous people at a greater rate than any other industry. You don\'t help Indigenous people by stopping mining.""']"
270,in-between,https://www.abc.net.au/news/2020-09-10/fact-check-aged-care-funding-accountability/12607618,False,
271,in-between,https://www.abc.net.au/news/2020-09-03/-are-people-being-allowed-to-access-their-super-without-scrutiny/12618002,False,
272,in-between,https://www.abc.net.au/news/2020-08-15/fact-check-is-aged-care-a-federal-government-responsibility/12553808,False,
273,in-between,https://www.abc.net.au/news/2020-07-29/fact-check-matt-canavan-fossil-fuel-industry-subsidies/12496310,False,
274,in-between,https://www.abc.net.au/news/2020-07-16/fact-check-are-there-no-cuts-to-abc-funding/12417226,True,"['tweeted', ' a screenshot of the budget papers in response to a tweet from Opposition Leader Anthony Albanese, which omitted the 2022-23 figures.', 'tweeted']"
275,in-between,https://www.abc.net.au/news/2020-06-17/fact-check-wa-emergency-powers-vaccination-covid-19/12349842,True,"[""The tweet includes a screenshot of Western Australia's declaration of a public health state of emergency and two screenshots that are untitled but mirror the wording of the WA Public Health Act. There is also a link to the Public Health Act under the original tweet."", 'The tweet was then shared in the Facebook group ', ' identifies COVID-19 specific acts, but there is no ""COVID-19 Emergency Powers Act"" as mentioned in the tweet.', 'However, the emergency powers mentioned in the tweet are contained in sections 184 and 185 of the Public Health Act 2016.', ' on the day the tweet was posted on Twitter.']"
276,in-between,https://www.abc.net.au/news/2020-06-03/fact-check-migrant-workers-457-temporary-visas/12299180,False,
277,in-between,https://www.abc.net.au/news/2020-05-18/coronavirus-australia-food-security-supermarket-shelves/12244820,False,
278,in-between,https://www.abc.net.au/news/2020-05-08/fact-check-being-unemployed-for-a-year-reduces-chances-of-work/12211296,False,
279,in-between,https://www.abc.net.au/news/2020-05-06/fact-check-is-australia-getting-better-covid19-outcomes-than-nz/12215476,False,
280,in-between,https://www.abc.net.au/news/2020-04-23/fact-check-state-border-closures-australian-constitution-corona/12164440,True,"["" the day before Mr Downer's tweet, travellers are barred unless providing essential services under the state's "", 'In his tweet, Mr Downer referred to section 117 of the ']"
281,in-between,https://www.abc.net.au/news/2020-03-06/fact-check-craig-kelly-rainfall-drought/12016214,False,
282,in-between,https://www.abc.net.au/news/2019-12-11/fact-check-how-successful-are-drug-dogs/11781344,False,
283,in-between,https://www.abc.net.au/news/2019-11-20/fact-check-australia-carbon-emissions-fossil-fuel-exports/11645670,True,"['recent tweet', '""The science is clear,"" Mr Cannon-Brookes tweeted. ""Coal is the #1 source of climate damage. Our world is at war & Aus is one of the principal arms dealers!""', 'Although Mr Cannon-Brookes did not specify in his tweet that he was referring to emissions linked only to burning fossil fuels, this figure aligns more closely with his claim. ', 'Although Mr Cannon-Brookes did not specify in his tweet whether he was referring to emissions linked to burning fossil fuels, this figure is more consistent with his claim.', '""Ideally, if Mr Cannon-Brookes meant this, he should have said it, but it was a tweet, so there are limits on the amount of context that can be provided.""']"
284,in-between,https://www.abc.net.au/news/2019-11-14/fact-check-did-high-fire-danger-indices-come-earlier-this-year/11506082,False,
285,in-between,https://www.abc.net.au/news/2019-11-04/is-snowy-mountains-scheme-the-achievement-of-labor-or-coalition/11659222,True,['tweet']
286,in-between,https://www.abc.net.au/news/2019-10-03/fact-check-barnaby-joyce-poorest-electorates/11437932,False,
287,in-between,https://www.abc.net.au/news/2019-09-23/fact-check3a-are-the-rules-of-confession-in-the-bible3f/11528838,True,"['Secretary of the Australian Council of Trade Unions, Sally McManus, tweeted that the Pope had declared wage theft a mortal sin, and that the repercussions were eternal punishment.']"
288,in-between,https://www.abc.net.au/news/2019-09-12/is-renewable-power-cheaper-than-coal-nuclear-malcolm-turnbull/11495558,True,['tweet']
289,in-between,https://www.abc.net.au/news/2019-09-10/fact-check-religious-freedom-laws/11455850,False,
290,in-between,https://www.abc.net.au/news/2019-08-20/are-marks-to-get-into-teaching-getting-lower-and-lower/11387970,True,"['a tweet', ""Ms Plibersek's tweet isn't the first time she has criticised entry standards for teacher training."", ""Ms Plibersek's tweet said marks were getting lower and lower.""]"
291,in-between,https://www.abc.net.au/news/2019-08-14/fact-check-newstart-90-percent-of-payments-another-payment/11405036,False,
292,in-between,https://www.abc.net.au/news/2019-08-12/fact-check-social-housing-lowest-level/11403298,False,
293,in-between,https://www.abc.net.au/news/2019-07-31/fact-check-pauline-hanson-population-growth-migration/11360502,True,"['Senator Hanson said in a tweet: ""The Australian population grew by 400,000 people last year. The majority of this came from overseas migration.""', 'Senator Hanson included in her tweet a ', 'Senator Pauline Hanson: tweet, June 20 2019']"
294,in-between,https://www.abc.net.au/news/2019-07-04/fact-check3a-is-it-correct-that-driving-from-sydney-to-melbour/11267090,False,
295,in-between,https://www.abc.net.au/news/2019-06-24/fact-checka-are-there-only-130-people-who-can-speak-mandarin/11235484,False,
296,in-between,https://www.abc.net.au/news/2019-06-20/is-victoria-spending-more-than-the-commonwealth-infrastructure/11209882,False,
297,in-between,https://www.abc.net.au/news/2019-06-13/fact-check-adani-mine-queensland-approval/11191744,False,
298,in-between,https://www.abc.net.au/news/2019-05-30/fact-check-poverty-working-poor-adam-bandt/11147608,True,['tweeted']
299,in-between,https://www.abc.net.au/news/2019-05-17/federal-election-fact-check-cancer-costs-morrison/11114456,False,
300,in-between,https://www.abc.net.au/news/2019-05-02/fact-check-has-the-minimum-wage-increased-frydenberg/11053996,False,
301,in-between,https://www.abc.net.au/news/2019-04-24/fact-check-bradfield-scheme-barnaby-joyce-drought/11029284,True,"['Barnaby Joyce tweeted', ""And March's tweet was not the first time Mr Joyce had mentioned the scheme.""]"
302,in-between,https://www.abc.net.au/news/2019-04-18/fact-check-can-algorithms-screen-out-hate-content-social-media/10979770,True,"['tweeted the day before', 'A spokeswoman for Twitter told Fact Check that humans played a critical role in moderating tweets.']"
303,in-between,https://www.abc.net.au/news/2019-04-17/fact-check-actu-sally-mcmanus-insecure-work/10983688,False,
304,in-between,https://www.abc.net.au/news/2019-04-09/fact-check-greg-hunt-health-costs-half-baked/10980718,True,"[""Federal Health Minister Greg Hunt published a series of tweets in response to Labor's announcement, ""]"
305,in-between,https://www.abc.net.au/news/2019-04-08/fact-check-mediicare-out-of-pocket-costs-kristina-kenneally/10975460,True,"['tweeted', 'In an email, a spokeswoman for Kristina Keneally told Fact Check the senator had been referring to NSW figures in her tweet, but that national figures on out-of-pocket costs were consistent with the state picture.']"
306,in-between,https://www.abc.net.au/news/2019-03-21/fact-check-nsw-votes-2019-domestic-violence-shelter-cuts/10910988,True,['claimed in a tweet']
307,in-between,https://www.abc.net.au/news/2019-03-01/fact-check-medevac-refugees-offshore-coleman/10839222,False,
308,in-between,https://www.abc.net.au/news/2019-02-28/fact-check-crimes-against-humanity-wilkie-nauru-manus-refugees/10824996,False,
309,in-between,https://www.abc.net.au/news/2019-02-11/fact-check-dutton-brown-dinatale-refugee-medical-transfers/10798654,True,['tweeted']
310,in-between,https://www.abc.net.au/news/2019-02-07/fact-check-does-labor-have-twice-number-of-frontbench-women-/10696844,True,"['tweetstorm', 'As Ms Plibersek only referenced the Liberals in her tweet, and as this was a response to a Liberal Party issue, Fact Check considers the Liberal contingent of the frontbench to be more important in assessing her claim.']"
311,in-between,https://www.abc.net.au/news/2019-01-30/fact-check-labors-dividend-imputation-policy/10626204,False,
312,in-between,https://www.abc.net.au/news/2018-12-17/fact-check-are-emissions-coming-down-in-australia/10620194,False,
313,in-between,https://www.abc.net.au/news/2018-12-11/fact-check-have-the-liberals-doubled-net-debt/10595756,False,
314,in-between,https://www.abc.net.au/news/2018-12-03/fact-check-are-drug-dogs-incorrect-75-pc-of-the-time/10568410,False,
315,in-between,https://www.abc.net.au/news/2018-11-23/fact-check-has-chinese-investment-in-victoria-more-than-tripled/10545822,False,
316,in-between,https://www.abc.net.au/news/2018-11-20/fact-check-is-victoria-the-highest-taxing-state-in-the-nation/10510204,False,
317,in-between,https://www.abc.net.au/news/2018-11-16/fact-check-negative-gearing-under-80000/10387552,False,
318,in-between,https://www.abc.net.au/news/2018-11-01/fact-check-have-wages-grown-steadily-over-the-past-decade/10447492,False,
319,in-between,https://www.abc.net.au/news/2018-10-15/fact-check-honey-bee-pollination/10365750,False,
320,in-between,https://www.abc.net.au/news/2018-10-02/fact-check-gender-pay-gap/10302358,False,
321,in-between,https://www.abc.net.au/news/2018-09-27/fact-check3a-has-the-liberal-party-failed-to-achieve-gender-pa/10256464,False,
322,in-between,https://www.abc.net.au/news/2018-09-24/fact-check-are-profits-growing-five-times-faster-than-wages/10287356,False,
323,in-between,https://www.abc.net.au/news/2018-09-13/fact-check-women-in-cabinet-scott-morrison/10230820,False,
324,in-between,https://www.abc.net.au/news/2018-09-06/fact-check-did-harold-holt-abolish-the-white-australia-policy/10194408,True,"[' for the Liberal Party, tweeting:']"
325,in-between,https://www.abc.net.au/news/2018-08-15/fact-check-wages-growth-coalition-labor/10079236,False,
326,in-between,https://www.abc.net.au/news/2018-08-13/fact-check-global-gender-gap/10051632,False,
327,in-between,https://www.abc.net.au/news/2018-08-03/fact-check-sugar-consumption-and-obesity/9999182,False,
328,in-between,https://www.abc.net.au/news/2018-08-01/fact-check-tax-cuts-women/9989858,True,"['tweeting', 'In her tweet, Ms O\'Dwyer refers to ""the Government\'s tax relief"". She also refers to ""tax cuts"" (plural).', 'Ms O\'Dwyer refers in her tweet to taxpayers on incomes of ""$90,000 or less"". As can be seen in the table, the measures that came into effect on July 1, 2018 (a new low and middle-income tax offset and a higher income ceiling for the 32.5 per cent tax rate), deliver the greatest benefits to these taxpayers.', ""Professor Li pointed out that it was possible that Ms O'Dwyer in her tweet was referring only to the first set of tax measures, which came into effect on July 1, when claiming that the tax relief was good for women and focused on incomes of $90,000 and less.""]"
329,in-between,https://www.abc.net.au/news/2018-07-23/fact-check-nz-immigration-asylum-seekers/9990360,False,
330,in-between,https://www.abc.net.au/news/2018-07-13/fact-check3a-abc-greens-voters/9931782,False,
331,in-between,https://www.abc.net.au/news/2018-07-09/fact-check-does-million-dollars-pokies-create-three-jobs/9666538,False,
332,in-between,https://www.abc.net.au/news/2018-06-08/fact-check-was-the-latest-dual-citizenship-decision-clear/9808502,False,
333,in-between,https://www.abc.net.au/news/2018-06-06/fact-check-liberal-women-in-parliament/9796976,False,
334,in-between,https://www.abc.net.au/news/2018-06-01/fact-check-spending-growth-under-the-coalition/9800624,False,
335,in-between,https://www.abc.net.au/news/2018-05-22/fact-check3a-is-compulsory-acquisition-a-last-resort-for-extre/9718900,False,
336,in-between,https://www.abc.net.au/news/2018-05-17/fact-check-victoria-is-crime-up-matthew-guy/9728662,True,"['Victorian Opposition Leader Matthew Guy has tweeted that certain categories of crime have increased by more than 30 per cent since Labor was elected.', 'Premier Daniel Andrews tweeted on March 14: ""Here are the facts: crime is down 10 per cent. The biggest drop ever...""', 'But on the same day, the Opposition\'s Matthew Guy tweeted, ""Since the Andrews Govt was elected: aggravated robbery up 30%; robberies up 35%; assault up 37%; aggravated burglary up 48%. Only the Liberal Nationals will make our state safe again.""', 'Fact Check has investigated the data for each of the categories that Mr Guy listed in his tweet (robbery, aggravated robbery, common assault, and aggravated burglary).']"
337,in-between,https://www.abc.net.au/news/2018-04-23/fact-check-corporate-tax-cuts-and-higher-wages/9652850,True,"['tweet', 'Senator Murray Watt, tweet, March 21, 2018']"
338,in-between,https://www.abc.net.au/news/2018-03-14/fact-check-south-australia-infrastructure-funding/9537064,False,
339,in-between,https://www.abc.net.au/news/2018-03-13/fact-check-did-nick-xenophon-vote-to-cut-the-age-pension/9531908,False,
340,in-between,https://www.abc.net.au/news/2018-03-07/fact-check-does-corolla-emit-less-than-tesla/9461096,False,
341,in-between,https://www.abc.net.au/news/2018-03-06/fact-check-election-has-labor-adopted-liberal-policies/9475898,False,
342,in-between,https://www.abc.net.au/news/2018-02-28/fact-check-did-the-tasmanian-liberals-cut-210m-from-health/9483130,False,
343,in-between,https://www.abc.net.au/news/2018-02-19/fact-check-the-public-service-and-woolworths/9404588,False,
344,in-between,https://www.abc.net.au/news/2017-12-13/fact-check-kristina-keneally-education-spending/9228574,True,"['a tweet', ""Senator Birmingham's tweet referred to Federal Labor Leader Bill Shorten defending Ms Keneally on the basis of education spending in the last two years of her government."", 'Ms Keneally said ""look at the Productivity Commission official figures"" and Senator Birmingham\'s tweet referred to Table 4A.7 in the commission\'s ', 'While Senator Birmingham\'s tweet linked to a table citing ""real"" figures, the report also contains ""nominal"" ones.', 'Simon Birmingham, tweet, November 19, 2017']"
345,in-between,https://www.abc.net.au/news/2017-12-01/fact-check-queensland-land-clearing-brazilian-rainforest/9183596,False,
346,in-between,https://www.abc.net.au/news/2017-11-23/fact-check-comparing-power-price-rises-labor-lnp/9174886,False,
347,in-between,https://www.abc.net.au/news/2017-11-22/fact-check-cross-river-rail-queensland-election/9148448,False,
348,in-between,https://www.abc.net.au/news/2017-11-22/fact-check-queensland-jobs-unemployment/9152266,False,
349,in-between,https://www.abc.net.au/news/2017-11-17/fact-check-newstart-labor-coalition-spending/9111150,False,
350,in-between,https://www.abc.net.au/news/2017-11-07/fact-check-nbn-broadband-australia-vs-kenya/9083562,False,
351,in-between,https://www.abc.net.au/news/2017-10-17/fact-check-victorias-political-donations-laws/9042818,False,
352,in-between,https://www.abc.net.au/news/2017-10-13/fact-check-wii-australia-be-uncompetitive-on-company-tax/9033940,False,
353,in-between,https://www.abc.net.au/news/2017-10-10/fact-check-coronary-calcium-score-heart-disease/9023960,False,
354,in-between,https://www.abc.net.au/news/2017-10-03/fact-check-same-sex-marriage-equality-lgbt-tony-abbott/8992846,False,
355,in-between,https://www.abc.net.au/news/2017-09-28/fact-check-is-australia-in-breach-of-anti-corruption-obligations/8974742,False,
356,in-between,https://www.abc.net.au/news/2017-09-27/fact-check-did-lachlan-macquarie-commit-mass-murder-and-genocide/8981092,False,
357,in-between,https://www.abc.net.au/news/2017-09-20/fact-check3a-are-labor27s-policies-socialist3f/8948552,True,['tweeted:']
358,in-between,https://www.abc.net.au/news/2017-09-11/fact-check-pet-spending-foreign-aid/8849294,True,['Labor senator Sam Dastyari has tweeted about pets and foreign aid.']
359,in-between,https://www.abc.net.au/news/2017-09-08/fact-check-the-high-court-and-dual-citizenship-scandal/8874064,False,
360,in-between,https://www.abc.net.au/news/2017-08-30/fact-check-mining-boom-and-the-global-financial-crisis/8849784,False,
361,in-between,https://www.abc.net.au/news/2017-08-23/fact-check-fodmaps-steve-baxter/8830238,False,
362,in-between,https://www.abc.net.au/news/2017-08-16/fact-check-income-inequality-has-it-improved/8804976,False,
363,in-between,https://www.abc.net.au/news/2017-08-09/fact-check-australia-sweden-winter-fatalities-heating/8780588,False,
364,in-between,https://www.abc.net.au/news/2017-07-20/fact-check-gonski-reforms-sector-blind/8719386,False,
365,in-between,https://www.abc.net.au/news/2017-06-07/fact-check-bank-levy-malcolm-turnbull/8589928,False,
366,in-between,https://www.abc.net.au/news/2016-07-01/fact-check-do-the-greens-plan-to-see-sydney-without-an-airport/7493190,False,
367,in-between,https://www.abc.net.au/news/2016-06-29/fact-check-labor-on-corporate-tax-cuts/7549754,False,
368,in-between,https://www.abc.net.au/news/2016-06-17/fact-check-is-wage-growth-lowest-on-record/7505512,False,
369,in-between,https://www.abc.net.au/news/2016-06-10/fact-check-would-voters-aged-under-30-possible-elect-a-green-pm/7467068,False,
370,in-between,https://www.abc.net.au/news/2016-06-09/fact-check-asic-royal-commission-powers/7447682,False,
371,in-between,https://www.abc.net.au/news/2016-05-31/fact-check-is-government-spending-today-higher-than-gfc/7459392,False,
372,in-between,https://www.abc.net.au/news/2016-05-26/fact-check--government-super-changes/7422540,False,
373,in-between,https://www.abc.net.au/news/2016-05-19/fact-check-did-the-government-cut-billions-from-hospitals/7427760,False,
374,in-between,https://www.abc.net.au/news/2016-05-18/fact-check-did-the-govt-triple-the-deficit/7407538,False,
375,in-between,https://www.abc.net.au/news/2016-05-12/fact-check-adam-bandt-greens-melbourne-2013/7244972,False,
376,in-between,https://www.abc.net.au/news/2016-05-11/fact-check-negative-gearing-kelly-odwyer/7401096,False,
377,in-between,https://www.abc.net.au/news/2016-04-28/fact-check-gun-homicides-and-suicides-john-howard-port-arthur/7254880,False,
378,in-between,https://www.abc.net.au/news/2016-04-15/fact-check-abcc-and-industrial-disputes-michaelia-cash/7310994,False,
379,in-between,https://www.abc.net.au/news/2016-03-31/is-a-tobacco-excise-increase-a-workers-tax/7245264,False,
380,in-between,https://www.abc.net.au/news/2016-03-16/fact-check-do-other-world-cities-have-lockout-laws/7225790,False,
381,in-between,https://www.abc.net.au/news/2016-03-10/fact-check-senate-voting-reforms-david-leyonhjelm/7203556,False,
382,in-between,https://www.abc.net.au/news/2016-03-03/fact-check-negative-gearing-scott-morrison/7180812,False,
383,in-between,https://www.abc.net.au/news/2016-03-01/fact-check-is-labors-education-policy-fully-funded/7171252,False,
384,in-between,https://www.abc.net.au/news/2016-02-25/fact-check-children-in-detention/7149720,False,
385,in-between,https://www.abc.net.au/news/2016-02-24/turnbull-defence-fact-check/7196360,False,
386,in-between,https://www.abc.net.au/news/2016-02-18/fact-check-were-300000-jobs-created-in-2015/7135894,False,
387,in-between,https://www.abc.net.au/news/2016-02-05/can-poker-machine-manufacturers-sue-the-government-under-tpp/7101798,False,
388,in-between,https://www.abc.net.au/news/2016-02-03/are-62-people-as-wealthy-as-bottom-50-per-cent-oxfam/7114666,False,
389,in-between,https://www.abc.net.au/news/2015-12-23/shark-attacks-smart-drum-lines-fact-check/7030538,False,
390,in-between,https://www.abc.net.au/news/2015-12-22/fact-check-australias-contribution-against-islamic-state/6977668,False,
391,in-between,https://www.abc.net.au/news/2015-12-03/fact-check-aboriginal-men-in-jail-and-university/6907540,False,
392,in-between,https://www.abc.net.au/news/2015-12-01/australias-carbon-emissions-targets-compare-paris-2015/6938844,False,
393,in-between,https://www.abc.net.au/news/2015-11-17/fact-check-tax-rate-vs-the-oecd-scott-morrison/6925134,False,
394,in-between,https://www.abc.net.au/news/2015-11-12/fact-check-comparing-foreign-aid-labor-coalition/6895234,False,
395,in-between,https://www.abc.net.au/news/2015-11-05/fact-check-private-schools-in-oecd-countries-religious/6860888,False,
396,in-between,https://www.abc.net.au/news/2015-10-23/fact-check-bill-shorten-stem-qualifications-australia/6828470,False,
397,in-between,https://www.abc.net.au/news/2015-10-19/fact-check-if-diabetes-was-a-country-how-big-would-it-be/6856576,False,
398,in-between,https://www.abc.net.au/news/2015-10-16/does-uber-need-the-laws-to-change-fact-check/6846512,False,
399,in-between,https://www.abc.net.au/news/2015-10-09/fact-check-women-running-big-companies/6783082,False,
400,in-between,https://www.abc.net.au/news/2015-10-08/suicide-rates-road-toll-john-brogden-fact-check/6822324,False,
401,in-between,https://www.abc.net.au/news/2015-09-18/is-bombing-in-syria-illegal-fact-check/6765386,False,
402,in-between,https://www.abc.net.au/news/2015-09-08/fact-check-health-star-ratings-on-foods/6518996,False,
403,in-between,https://www.abc.net.au/news/2015-09-04/royal-commission-crime-attack-dyson-heydon/6738284,False,
404,in-between,https://www.abc.net.au/news/2015-09-01/tony-abbott-emissions-reduction-targets-paris-2015/6711330,False,
405,in-between,https://www.abc.net.au/news/2015-08-03/whistleblowers-offshore-detention-fact-check/6633168,False,
406,in-between,https://www.abc.net.au/news/2015-07-17/wind-farms-david-leyonhjelm-fact-check/6553746,False,
407,in-between,https://www.abc.net.au/news/2015-06-26/ivf-rates-expense-fact-check/6573208,False,
408,in-between,https://www.abc.net.au/news/2015-06-11/foreign-fighters-citizenship-around-the-world/6498920,False,
409,in-between,https://www.abc.net.au/news/2015-06-03/fact-check-australia-share-iron-ore/6483632,False,
410,in-between,https://www.abc.net.au/news/2015-05-29/tony-abbott-labor-spent-like-drunken-sailors-spin/6495670,False,
411,in-between,https://www.abc.net.au/news/2015-05-15/double-dipping-parental-leave/6466068,False,
412,in-between,https://www.abc.net.au/news/2015-05-06/hockey-negative-gearing/6431100,False,
413,in-between,https://www.abc.net.au/news/2015-05-04/fact-check-great-barrier-reef/6333178,False,
414,in-between,https://www.abc.net.au/news/2015-04-21/super-tax-concessions-fc/6365098,False,
415,in-between,https://www.abc.net.au/news/2015-04-07/ice-users-in-victoria/6346708,False,
416,in-between,https://www.abc.net.au/news/2015-03-25/fact-check-does-privatisation-increase-electricity-prices3f/6329316,False,
417,in-between,https://www.abc.net.au/news/2015-03-24/fact-check3a-is-nsw-crime-the-lowest-in-25-years3f/6282104,False,
418,in-between,https://www.abc.net.au/news/2015-03-23/did-labor-fail-to-deliver-a-single-train-line3f/6276858,False,
419,in-between,https://www.abc.net.au/news/2015-03-12/minimum-wage/6290482,False,
420,in-between,https://www.abc.net.au/news/2015-03-02/childcare-funding-cuts/6253304,False,
421,in-between,https://www.abc.net.au/news/2015-02-13/hockey-100-million/6085378,False,
422,in-between,https://www.abc.net.au/news/2015-02-06/abbott-jobs-increase/6063260,False,
423,in-between,https://www.abc.net.au/news/2014-12-18/greg-hunt-cherrypicking-emissions-reduction-targets/5896148,False,
424,in-between,https://www.abc.net.au/news/2014-12-16/was-hong-kong-ever-promised-democracy-fact-check/5809964,False,
425,in-between,https://www.abc.net.au/news/2014-12-10/bill-shorten-unemployment-fact-check/5951442,False,
426,in-between,https://www.abc.net.au/news/2014-12-02/does-the-gap-between-rich-and-poor-affect-a-countrys-growth/5906486,False,
427,in-between,https://www.abc.net.au/news/2014-11-24/daniel-andrews-ambulance-response-times-fact-check/5881784,False,
428,in-between,https://www.abc.net.au/news/2014-11-24/susan-ryan-on-age-discrimination-fact-check/5836426,False,
429,in-between,https://www.abc.net.au/news/2014-11-18/hockey-overstating-congress-obama-emissions-pledge-fact-check/5891034,False,
430,in-between,https://www.abc.net.au/news/2014-11-12/greg-hunt-clean-coal-technology-highly-ambitious-fact-check/5587040,False,
431,in-between,https://www.abc.net.au/news/2014-11-10/cost-of-the-fuel-tax-indexation-exaggerated-fact-check/5853830,False,
